3300	27.8209195973
3305	26.6151298201
3310	29.6739700395
3315	31.9748806155
3320	25.2939835084
3325	28.8981111962
3330	23.9005630412
3335	23.0594673754
3340	27.6911354794
3345	27.9916556454
3350	26.0472590309
3355	27.825173342
3360	29.1773267827
3365	20.6691854364
3370	29.3544620942
3375	25.4595725487
3380	20.294929899
3385	24.7181762088
3390	28.8713980244
3395	25.5475140866
3400	17.4701620202
3405	21.9315202693
3410	23.9552505673
3415	26.9946257217
3420	22.3872394841
3425	21.6880390657
3430	21.9087865396
3435	24.9045748006
3440	17.2407910484
3445	16.7283189162
3450	22.5064497243
3455	22.4617013172
3460	23.7267737228
3465	16.741551891
3470	13.8239222331
3475	19.7035144311
3480	18.3038297239
3485	18.2141542359
3490	15.5205769035
3495	14.3763446363
3500	21.5206730238
3505	16.9323151931
3510	18.4987948464
3515	7.83523688829
3520	19.7228958893
3525	15.8218060084
3530	13.196969268
3535	12.2962794321
3540	18.0493244189
3545	12.9713829018
3550	11.7845133436
3555	11.4330500315
3560	13.8506537521
3565	12.7688279738
3570	11.0894689442
3575	16.9247501522
3580	7.71577245442
3585	16.4649316726
3590	10.8884659753
3595	14.8027221716
3600	14.6118571009
3605	9.33851463779
3610	12.2016387828
3615	16.6233060802
3620	6.78608655231
3625	11.5808671082
3630	12.3331895972
3635	7.71169101363
3640	15.5911607342
3645	11.5616492533
3650	12.04325349
3655	15.2456259678
3660	15.0030014872
3665	8.74130390697
3670	11.8876025474
3675	13.8173616021
3680	12.1681317697
3685	15.1954798346
3690	12.0198903832
3695	16.3165870804
3700	9.49151213133
3705	12.8823793421
3710	17.0642386685
3715	5.31097691178
3720	12.1248030526
3725	12.6901810191
3730	12.1982588766
3735	14.8213413826
3740	10.8735523547
3745	15.8882275099
3750	11.3493591245
3755	15.9910715116
3760	16.2275424837
3765	15.2531222809
3770	12.943568415
3775	14.4381607679
3780	14.9173753814
3785	19.4450752743
3790	17.4288439155
3795	12.4938322614
3800	12.3615659722
3805	20.3694958531
3810	15.6376857593
3815	17.6395591701
3820	14.5035469539
3825	15.7881566154
3830	21.4738438281
3835	20.9226286868
3840	23.0252895899
3845	15.6497305013
3850	17.4158705892
3855	19.8475291492
3860	18.7871617101
3865	19.792300387
3870	20.987414232
3875	19.1837639076
3880	25.3885298829
3885	25.2075340039
3890	21.2117433007
3895	23.7611822655
3900	22.8778313898
3905	23.9999494575
3910	26.3161959261
3915	27.9211791199
3920	24.6344951041
3925	23.8260575302
3930	30.7338129941
3935	31.4946919684
3940	24.2172022965
3945	26.7026154682
3950	25.5921403494
3955	28.6298819595
3960	33.7540936801
3965	23.6391625589
3970	31.0459912606
3975	30.8225700891
3980	34.8654752045
3985	32.5577502432
3990	32.4598167786
3995	30.2892166435
4000	30.8657200166
4005	35.3391920576
4010	37.0645003875
4015	35.2615846697
4020	37.9351070699
4025	36.0514858037
4030	35.1379595035
4035	35.0101931802
4040	35.7249217963
4045	36.4538949745
4050	36.3602767687
4055	36.0655842976
4060	40.3287595961
4065	35.6764105153
4070	37.3436413978
4075	45.2782816581
4080	39.5425403324
4085	39.5424141037
4090	38.9444086822
4095	41.2258721434
4100	41.7979540639
4105	43.7418396105
4110	38.0683842706
4115	36.6765525948
4120	38.2116210131
4125	35.8702570086
4130	42.3855975808
4135	43.43074328
4140	39.0964648106
4145	38.565594546
4150	37.3176102789
4155	49.5013459851
4160	41.272871113
4165	40.9731629204
4170	48.4224059755
4175	47.230749898
4180	42.2454729628
4185	43.2805370542
4190	41.6950820827
4195	45.0008954349
4200	42.7914815539
4205	43.4504484999
4210	40.4258884258
4215	44.5643208675
4220	41.7357391887
4225	46.7578958407
4230	40.4856492732
4235	46.2482124994
4240	51.0941578972
4245	42.9327087419
4250	46.8521913447
4255	49.1551666362
4260	44.316960556
4265	50.7240139787
4270	46.0420142499
4275	48.7856683449
4280	45.6058091988
4285	44.5321112841
4290	44.0907211388
4295	42.9341367922
4300	44.4429951524
4305	45.3412260343
4310	42.4963381241
4315	46.2291315186
4320	43.8910962321
4325	43.6480053595
4330	41.4739356215
4335	41.945682785
4340	42.8237333844
4345	40.6079308679
4350	41.5749680539
4355	40.1644521169
4360	45.5240610216
4365	41.4655013341
4370	40.5735776598
4375	38.7537185746
4380	40.6248903194
4385	38.3430459318
4390	47.188232634
4395	34.6970835354
4400	40.7576121308
4405	41.4890763154
4410	39.9778436489
4415	36.9429482984
4420	36.9048738934
4425	36.3004400029
4430	38.6111975541
4435	34.8297384238
4440	41.0599658173
4445	40.8887216232
4450	32.1016146882
4455	34.3674923151
4460	37.9874784724
4465	34.6743319558
4470	31.2619308321
4475	35.4548211255
4480	31.4013543671
4485	33.976111125
4490	29.5938296786
4495	30.4526440901
4500	36.0047860552
4505	29.9304962435
4510	31.5946100142
4515	27.8461398599
4520	23.1934442932
4525	32.5024590613
4530	31.5374967012
4535	30.4129388625
4540	25.6977072321
4545	27.6882755486
4550	28.9033648174
4555	28.0261625629
4560	34.7979375685
4565	28.6271839296
4570	32.6907055713
4575	29.719358508
4580	24.9090469055
4585	23.0566282001
4590	27.5292576572
4595	27.5612094063
