1	17.4
2	18.9
3	13.2
4	12.4
5	23.1
6	13.9
7	27.1
8	25.5
9	43.4
10	50.5
11	44.4
12	39
13	41.2
14	40.6
15	41.5
16	29.3
17	25.9
18	26.1
19	34.6
20	31.5
21	28.6
22	23.9
23	26.2
24	27.4
25	32.9
26	37.7
27	38.4
28	33.9
29	31.2
30	37.7
31	41.8
32	48.7
33	46
34	39.7
35	44.4
36	38.5
37	35
38	29.6
39	32.3
40	34.7
41	24.7
42	10.4
43	4.6
44	1.1
45	8.9
46	14.6
47	31.6
48	43.7
49	48.5
50	49.6
51	54.1
52	54.8
53	48.4
54	39.8
55	53.8
56	57
57	39.8
58	16.9
59	9.4
60	6.1
61	9.4
62	21.2
63	17.7
64	6.5
65	1.8
66	3.7
67	11.5
68	40
69	53.3
70	54
71	47.4
72	44
73	46.3
74	52
75	46.5
76	44.9
77	51.9
78	49.5
79	43.1
80	51.8
81	44.7
82	43.2
83	44
84	32.2
85	27.8
86	27.7
87	26.3
88	26
89	31
90	44.9
91	50.2
92	49.8
93	46.1
94	35.8
95	54.1
96	49.2
97	46.8
98	46.3
99	32.3
100	23.8
101	35.2
102	47.1
103	53.3
104	48.6
105	39.9
106	41.1
107	40.4
108	39.2
109	44
110	43
111	41.7
112	41.8
113	43.9
114	43.1
115	44.1
116	36.3
117	41.5
118	40.8
119	37
120	35.8
121	33.4
122	45.6
123	48.5
124	51.6
125	51.3
126	54.3
127	49.6
128	49.4
129	48.6
130	52
131	56.7
132	49
133	35.3
134	41.8
135	56.2
136	52.9
137	51.9
138	56.3
139	52.6
140	51.3
141	57.6
142	47.4
143	48.7
144	50.3
145	46.8
146	46.3
147	46.9
148	50.8
149	56.5
150	62.9
151	67.1
152	66.6
153	60.9
154	66.6
155	63.7
156	67.8
157	60.9
158	50.2
159	41.9
160	40.6
161	46.2
162	56.9
163	65.8
164	70.3
165	71.7
166	72.6
167	72.1
168	73.5
169	67.5
170	65.7
171	61.3
172	62.4
173	59.4
174	58.8
175	60.7
176	65.6
177	71.4
178	61.4
179	51.7
180	53.3
181	56.3
182	63
183	70.3
184	62.3
185	59.4
186	62
187	67.1
188	70.4
189	70.7
190	76.8
191	71.5
192	73.8
193	69.4
194	67.3
195	64.9
196	67.6
197	62.1
198	66.8
199	71.4
200	68.5
201	70
202	68.2
203	63.3
204	68.3
205	71
206	67.8
207	73.2
208	73.8
209	73.4
210	80.8
211	66
212	62.4
213	70.6
214	74.8
215	67.1
216	72.8
217	76.9
218	81.5
219	84.4
220	70.3
221	63.1
222	65
223	70.7
224	71.2
225	67
226	64
227	71.2
228	72.3
229	72.3
230	61.6
231	62.7
232	69.8
233	73.4
234	79.4
235	80.5
236	74.2
237	66.7
238	67.7
239	71
240	69
241	78.1
242	64.2
243	63.9
244	70
245	74.8
246	76.6
247	74.7
248	69.1
249	60.7
250	58.1
251	58.7
252	54.7
253	59.9
254	61.4
255	67.5
256	63.6
257	55.9
258	64
259	59.5
260	58.2
261	56
262	37.3
263	38.3
264	35.9
265	46.3
266	54.2
267	48.2
268	57.2
269	59.5
270	64.4
271	61.4
272	57.1
273	52.6
274	54.7
275	48.7
276	49.2
277	47.7
278	45.2
279	42.7
280	48
281	45.1
282	53.7
283	54.5
284	66.7
285	54.3
286	45.8
287	51.4
288	62
289	58.8
290	52.6
291	55.9
292	44.3
293	46.7
294	50.9
295	38.1
296	36.1
297	44.5
298	45.3
299	51.8
300	46
301	37
302	37.1
303	27.1
304	18.7
305	18.2
306	13.7
307	19.6
308	26.8
309	41
310	38.2
311	25.9
312	33
313	48.3
314	15.1
315	24.4
316	46.7
317	43.5
318	50.8
319	45.9
320	54.3
321	47
322	57.9
323	45.8
324	33.4
325	37.9
326	45.5
327	48.1
328	54
329	50.9
330	40.3
331	23.1
332	26.3
333	38.6
334	50.6
335	47.3
336	43.5
337	36.2
338	42
339	21.7
340	21.1
341	27.8
342	-4.4
343	5.4
344	13.5
345	14.5
346	21.2
347	33.2
348	41.4
349	39.4
350	36.1
351	29.5
352	21.9
353	22.9
354	27.7
355	26.7
356	18
357	26
358	29.8
359	35.6
360	32.3
361	29
362	28.4
363	30.3
364	37.4
365	35.9
366	30.3
367	15.5
368	32.5
369	10.3
370	0.1
371	6.5
372	30.3
373	39.7
374	34.6
375	40.6
376	42
377	42.7
378	48.3
379	31
380	29.8
381	42.9
382	3.8
383	-7.4
384	0
385	6.3
386	28.3
387	7.2
388	16.9
389	9.9
390	1.8
391	7.3
392	0.2
393	-5.6
394	-14.5
395	-13.8
396	0.2
397	-2.1
398	-18.3
399	-7.6
400	20.6
401	29.5
402	41.2
403	48.2
404	45.8
405	54
406	34.2
407	34.7
408	39.9
409	46.2
410	48.8
411	32.3
412	39
413	39.5
414	48.4
415	46.5
416	42.6
417	45.6
418	40.6
419	32.5
420	31
421	17.1
422	3.3
423	0
424	-2.3
425	3.2
426	31
427	29.9
428	25.8
429	13.9
430	5.3
431	6.2
432	4.4
433	7.9
434	30.3
435	42.9
436	45.9
437	46.5
438	41.1
439	38.7
440	47.6
441	37.9
442	39.7
443	36.6
444	34.4
445	39.6
446	38.1
447	30.6
448	26.7
449	10
450	5.4
451	24.5
452	22.2
453	14.5
454	18
455	24.2
456	28.8
457	36
458	36.4
459	40.1
460	31.7
461	40.5
462	65.5
463	57.9
464	59.8
465	64.1
466	62.8
467	40.2
468	36.1
469	42.5
470	42.1
471	48.7
472	58.9
473	54.5
474	43.7
475	45.7
476	43.3986668716
477	41.5
478	44.2336690672
479	49.5013945336
480	52.9
481	50.9967600243
482	45.6200400648
483	40.2583000729
484	38.4
485	44.8838802636
486	50.6
487	48.7
488	44.3895078855
489	40.7
490	39.4
491	39.2
492	39.2
493	42.3233484269
494	45.4
495	31.8
496	31.5
497	39.1
498	52.2
499	56.4
500	58.5651929073
501	60.6951871122
502	62.8
503	64.7
504	55.9
505	53.3441843091
506	51.9870210123
507	51.057765561
508	49.7856734065
509	47.4
510	42.3
511	46.2
512	47.7
513	45
514	53.5
515	53.966625078
516	52.9237887295
517	53.5
518	56.5724650286
519	60.7369935493
520	65.7
521	75.5
522	69.9
523	64.5446788561
524	62.1
525	65.2308208794
526	70.4110244748
527	75.3
528	78.7
529	72.3143316388
530	64.1
531	64.863334289
532	68.4
533	77.5194889498
534	84.9
535	76.1648348494
536	65.8
537	64.7
538	66.9099153616
539	69.4
540	54.1
541	69.7
542	66.8
543	70
544	76.2
545	69.5
546	66.1
547	71.6
548	74.9
549	78.8
550	78.6
551	83.5
552	80.2
553	65.9
554	69.1
555	66.3
556	70.7
557	76.7
558	72.5
559	66.5
560	68.8
561	69.3
562	76.2
563	77.1
