  -2.0000000e+01	   8.8863900e+00	  -7.6826210e-02	
  -1.9900000e+01	   1.2909800e+01	  -6.0687823e-02	
  -1.9800000e+01	   1.0251900e+01	  -8.1330466e-02	
  -1.9700000e+01	   7.3304100e+00	  -1.3028310e-01	
  -1.9600000e+01	   6.9306500e+00	  -1.5067157e-01	
  -1.9500000e+01	   9.2769700e+00	  -1.1289347e-01	
  -1.9400000e+01	   1.2688500e+01	  -3.8211865e-02	
  -1.9300000e+01	   1.0528700e+01	   2.9064258e-02	
  -1.9200000e+01	   1.0366000e+01	   7.6998768e-03	
  -1.9100000e+01	   1.1794400e+01	  -4.0277461e-02	
  -1.9000000e+01	   1.1818800e+01	  -8.8861304e-02	
  -1.8900000e+01	   1.3374200e+01	  -9.3037041e-02	
  -1.8800000e+01	   1.1693200e+01	  -4.1072033e-02	
  -1.8700000e+01	   1.0764400e+01	   2.8094099e-02	
  -1.8600000e+01	   7.8271800e+00	   8.1958636e-02	
  -1.8500000e+01	   7.1045200e+00	   1.1911502e-01	
  -1.8400000e+01	   1.1613900e+01	   1.5384242e-01	
  -1.8300000e+01	   1.3015000e+01	   1.7910486e-01	
  -1.8200000e+01	   9.5470600e+00	   1.7071689e-01	
  -1.8100000e+01	   8.7515800e+00	   1.1770744e-01	
  -1.8000000e+01	   8.9928300e+00	   3.6969760e-02	
  -1.7900000e+01	   1.0201500e+01	  -2.4903408e-02	
  -1.7800000e+01	   1.0474400e+01	  -2.8431481e-02	
  -1.7700000e+01	   1.0871500e+01	   9.3564112e-03	
  -1.7600000e+01	   1.0976500e+01	   3.4143196e-02	
  -1.7500000e+01	   1.1571800e+01	   1.6817864e-02	
  -1.7400000e+01	   1.2742200e+01	  -1.4845956e-02	
  -1.7300000e+01	   1.3354800e+01	  -2.3461199e-02	
  -1.7200000e+01	   1.2325300e+01	  -1.7411542e-03	
  -1.7100000e+01	   1.0978500e+01	   3.7312234e-02	
  -1.7000000e+01	   1.0924500e+01	   8.2056584e-02	
  -1.6900000e+01	   1.1391300e+01	   1.2904274e-01	
  -1.6800000e+01	   6.7179700e+00	   1.7722264e-01	
  -1.6700000e+01	   1.0464300e+01	   2.1488801e-01	
  -1.6600000e+01	   1.0685700e+01	   2.2513993e-01	
  -1.6500000e+01	   1.0251100e+01	   1.9745717e-01	
  -1.6400000e+01	   1.2826200e+01	   1.4487605e-01	
  -1.6300000e+01	   1.1629000e+01	   8.1520450e-02	
  -1.6200000e+01	   1.0483000e+01	   2.1953944e-02	
  -1.6100000e+01	   1.0111400e+01	  -1.0500516e-02	
  -1.6000000e+01	   9.8657200e+00	  -7.8135283e-04	
  -1.5900000e+01	   1.0216500e+01	   4.1791687e-02	
  -1.5800000e+01	   9.4931700e+00	   9.0174120e-02	
  -1.5700000e+01	   9.1391300e+00	   1.1813999e-01	
  -1.5600000e+01	   5.6517800e+00	   1.1388501e-01	
  -1.5500000e+01	   1.4711800e+01	   8.0713792e-02	
  -1.5400000e+01	   9.1663000e+00	   4.1448522e-02	
  -1.5300000e+01	   1.0186700e+01	   4.6960038e-03	
  -1.5200000e+01	   1.1170300e+01	  -2.6306140e-02	
  -1.5100000e+01	   7.6526100e+00	  -5.5397399e-02	
  -1.5000000e+01	   1.5029000e+01	  -6.5269872e-02	
  -1.4900000e+01	   8.4533300e+00	  -3.9902284e-02	
  -1.4800000e+01	   1.2653200e+01	   1.8688508e-03	
  -1.4700000e+01	   9.3429100e+00	   3.2312146e-02	
  -1.4600000e+01	   1.0179300e+01	   3.8986814e-02	
  -1.4500000e+01	   1.0885900e+01	   4.6485775e-02	
  -1.4400000e+01	   1.3055300e+01	   6.6301937e-02	
  -1.4300000e+01	   9.6979300e+00	   8.4728564e-02	
  -1.4200000e+01	   1.0716700e+01	   9.0178965e-02	
  -1.4100000e+01	   8.0186800e+00	   7.9339065e-02	
  -1.4000000e+01	   6.6941900e+00	   6.8139183e-02	
  -1.3900000e+01	   7.1850900e+00	   7.4603103e-02	
  -1.3800000e+01	   1.1353200e+01	   8.6674638e-02	
  -1.3700000e+01	   1.1304000e+01	   8.2839933e-02	
  -1.3600000e+01	   9.9609400e+00	   3.6615721e-02	
  -1.3500000e+01	   8.7563100e+00	  -3.8723414e-02	
  -1.3400000e+01	   8.8690400e+00	  -1.1290585e-01	
  -1.3300000e+01	   7.9173300e+00	  -1.4376245e-01	
  -1.3200000e+01	   9.8018200e+00	  -1.1423580e-01	
  -1.3100000e+01	   1.1090300e+01	  -5.2632751e-02	
  -1.3000000e+01	   8.6002100e+00	  -1.5737013e-02	
  -1.2900000e+01	   7.2132300e+00	  -2.4869013e-02	
  -1.2800000e+01	   8.5153700e+00	  -5.9619401e-02	
  -1.2700000e+01	   1.3776600e+01	  -8.5985350e-02	
  -1.2600000e+01	   1.1624900e+01	  -8.7723081e-02	
  -1.2500000e+01	   1.3265500e+01	  -7.5440184e-02	
  -1.2400000e+01	   1.3449100e+01	  -7.1804947e-02	
  -1.2300000e+01	   9.9362000e+00	  -7.9110679e-02	
  -1.2200000e+01	   1.1867300e+01	  -6.0353566e-02	
  -1.2100000e+01	   1.0806300e+01	   1.1540413e-02	
  -1.2000000e+01	   8.3101600e+00	   1.1079588e-01	
  -1.1900000e+01	   7.9382100e+00	   1.9148347e-01	
  -1.1800000e+01	   8.2282300e+00	   2.2393087e-01	
  -1.1700000e+01	   1.0779600e+01	   2.0626213e-01	
  -1.1600000e+01	   8.8058800e+00	   1.5527356e-01	
  -1.1500000e+01	   9.6776500e+00	   8.6198533e-02	
  -1.1400000e+01	   1.2030900e+01	   1.1480831e-02	
  -1.1300000e+01	   1.0191500e+01	  -5.8716041e-02	
  -1.1200000e+01	   9.7712700e+00	  -9.8470088e-02	
  -1.1100000e+01	   9.4026400e+00	  -9.5005486e-02	
  -1.1000000e+01	   1.2076300e+01	  -6.5922252e-02	
  -1.0900000e+01	   9.0377300e+00	  -2.7988844e-02	
  -1.0800000e+01	   6.4037200e+00	   7.4840751e-03	
  -1.0700000e+01	   9.3999300e+00	   3.1099504e-02	
  -1.0600000e+01	   9.3661300e+00	   3.4141967e-02	
  -1.0500000e+01	   1.1891700e+01	   2.1924891e-02	
  -1.0400000e+01	   1.0646800e+01	   5.1950665e-03	
  -1.0300000e+01	   9.1901300e+00	  -2.6060046e-02	
  -1.0200000e+01	   1.3141600e+01	  -6.9250256e-02	
  -1.0100000e+01	   1.0091400e+01	  -9.4959861e-02	
  -1.0000000e+01	   1.0898100e+01	  -7.7976490e-02	
  -9.9000000e+00	   1.2341100e+01	  -2.5234801e-02	
  -9.8000000e+00	   1.1385100e+01	   2.6225149e-02	
  -9.7000000e+00	   1.1186300e+01	   6.0827367e-02	
  -9.6000000e+00	   1.0424400e+01	   8.3569048e-02	
  -9.5000000e+00	   7.9081200e+00	   1.0052487e-01	
  -9.4000000e+00	   1.0099200e+01	   1.1525765e-01	
  -9.3000000e+00	   1.3115900e+01	   1.2692538e-01	
  -9.2000000e+00	   1.0311800e+01	   1.3060107e-01	
  -9.1000000e+00	   7.5083100e+00	   1.1496542e-01	
  -9.0000000e+00	   1.1514600e+01	   7.7051698e-02	
  -8.9000000e+00	   8.4355500e+00	   3.6705499e-02	
  -8.8000000e+00	   8.7501000e+00	   1.8094926e-02	
  -8.7000000e+00	   8.3912400e+00	   2.9342623e-02	
  -8.6000000e+00	   1.2580100e+01	   3.8683337e-02	
  -8.5000000e+00	   1.2400100e+01	   2.0666563e-02	
  -8.4000000e+00	   7.5455600e+00	  -1.5604052e-02	
  -8.3000000e+00	   1.0904400e+01	  -4.5494835e-02	
  -8.2000000e+00	   1.2644600e+01	  -5.9520222e-02	
  -8.1000000e+00	   7.4463500e+00	  -4.9602286e-02	
  -8.0000000e+00	   6.0641500e+00	  -8.8386530e-03	
  -7.9000000e+00	   1.0352700e+01	   3.7423909e-02	
  -7.8000000e+00	   9.6851300e+00	   5.3476190e-02	
  -7.7000000e+00	   1.0821000e+01	   4.1903280e-02	
  -7.6000000e+00	   1.0387500e+01	   1.5856637e-02	
  -7.5000000e+00	   1.0627200e+01	  -2.8064593e-02	
  -7.4000000e+00	   1.2210900e+01	  -8.1903565e-02	
  -7.3000000e+00	   9.6012700e+00	  -1.0692818e-01	
  -7.2000000e+00	   8.9906800e+00	  -8.1139581e-02	
  -7.1000000e+00	   9.7279900e+00	  -2.8110290e-02	
  -7.0000000e+00	   9.6344900e+00	   2.0741147e-02	
  -6.9000000e+00	   1.0760100e+01	   5.4000656e-02	
  -6.8000000e+00	   4.9432300e+00	   6.6378096e-02	
  -6.7000000e+00	   9.8767100e+00	   5.2497807e-02	
  -6.6000000e+00	   1.1828700e+01	   2.0941873e-02	
  -6.5000000e+00	   7.5689100e+00	  -1.5987818e-02	
  -6.4000000e+00	   1.1280200e+01	  -4.2839737e-02	
  -6.3000000e+00	   1.3291700e+01	  -6.7067935e-02	
  -6.2000000e+00	   1.3362900e+01	  -9.5482000e-02	
  -6.1000000e+00	   9.9740100e+00	  -1.0473722e-01	
  -6.0000000e+00	   1.0037700e+01	  -7.9325217e-02	
  -5.9000000e+00	   7.8542200e+00	  -2.8386404e-02	
  -5.8000000e+00	   6.1743200e+00	   3.3945685e-02	
  -5.7000000e+00	   6.6785300e+00	   1.0169947e-01	
  -5.6000000e+00	   5.4555700e+00	   1.5032090e-01	
  -5.5000000e+00	   9.5192400e+00	   1.3838205e-01	
  -5.4000000e+00	   1.2708500e+01	   6.1741774e-02	
  -5.3000000e+00	   1.6400800e+01	  -5.2765087e-02	
  -5.2000000e+00	   1.4676100e+01	  -1.6930950e-01	
  -5.1000000e+00	   2.0116500e+01	  -2.4987181e-01	
  -4.9000000e+00	   1.6009100e+01	  -2.5848599e-01	
  -4.8000000e+00	   1.4336200e+01	  -1.7335856e-01	
  -4.7000000e+00	   1.5444800e+01	   1.9187014e-03	
  -4.6000000e+00	   1.7272500e+01	   2.1630553e-01	
  -4.5000000e+00	   1.4716500e+01	   4.1831207e-01	
  -4.4000000e+00	   8.4599300e+00	   5.7045003e-01	
  -4.3000000e+00	   6.0191500e+00	   6.5632865e-01	
  -4.2000000e+00	   7.4326400e+00	   6.0865262e-01	
  -4.1000000e+00	   1.0200200e+01	   5.6066329e-01	
  -4.0000000e+00	   6.9892900e+00	   5.1650345e-01	
  -3.9000000e+00	   1.0860800e+01	   4.2534473e-01	
  -3.8000000e+00	   9.1440900e+00	   2.6337674e-01	
  -3.7000000e+00	   9.6427200e+00	   6.1009474e-02	
  -3.6000000e+00	   1.2115100e+01	  -9.3166625e-02	
  -3.5000000e+00	   7.2162800e+00	  -1.5677761e-01	
  -3.4000000e+00	   7.2416300e+00	  -1.4969519e-01	
  -3.3000000e+00	   7.8226500e+00	  -1.1116437e-01	
  -3.2000000e+00	   1.0165700e+01	  -7.0089644e-02	
  -3.1000000e+00	   6.8504200e+00	  -4.0255794e-02	
  -3.0000000e+00	   1.2291600e+01	  -3.5567923e-02	
  -2.9000000e+00	   1.3349600e+01	  -6.4447022e-02	
  -2.8000000e+00	   1.4170800e+01	  -1.1623303e-01	
  -2.7000000e+00	   1.2741000e+01	  -1.5474071e-01	
  -2.6000000e+00	   1.2365200e+01	  -1.4960760e-01	
  -2.5000000e+00	   8.8989100e+00	  -9.7906268e-02	
  -2.4000000e+00	   1.1643700e+01	  -6.2956700e-03	
  -2.3000000e+00	   9.4297300e+00	   1.1232112e-01	
  -2.2000000e+00	   1.0038400e+01	   2.1417802e-01	
  -2.1000000e+00	   8.6077100e+00	   2.6053082e-01	
  -2.0000000e+00	   1.0904600e+01	   2.3806521e-01	
  -1.9000000e+00	   9.4188100e+00	   1.7448805e-01	
  -1.8000000e+00	   1.1704300e+01	   1.0206398e-01	
  -1.7000000e+00	   1.0849400e+01	   4.7237202e-02	
  -1.6000000e+00	   8.5119300e+00	   9.2523351e-03	
  -1.5000000e+00	   1.0964200e+01	  -1.1398586e-02	
  -1.4000000e+00	   1.0935100e+01	  -1.2661050e-02	
  -1.3000000e+00	   7.8181900e+00	   3.9826268e-03	
  -1.2000000e+00	   9.7492300e+00	   2.5895954e-02	
  -1.1000000e+00	   8.8767100e+00	   3.9074048e-02	
  -1.0000000e+00	   6.4905100e+00	   3.3335081e-02	
  -9.0000000e-01	   1.1694500e+01	   1.9292838e-02	
  -8.0000000e-01	   9.8530700e+00	   1.1843213e-03	
  -7.0000000e-01	   1.1181400e+01	  -2.5961108e-02	
  -6.0000000e-01	   9.7642400e+00	  -6.1037079e-02	
  -5.0000000e-01	   1.0969100e+01	  -9.2459927e-02	
  -4.0000000e-01	   1.1666000e+01	  -1.0215257e-01	
  -3.0000000e-01	   7.9210000e+00	  -8.1805457e-02	
  -2.0000000e-01	   9.1628700e+00	  -3.5984335e-02	
  -1.0000000e-01	   1.0995300e+01	   1.1788405e-02	
   0.0000000e+00	   1.0951000e+01	   3.9077013e-02	
   1.0000000e-01	   1.1337500e+01	   4.7875280e-02	
   2.0000000e-01	   1.3423400e+01	   4.0702739e-02	
   3.0000000e-01	   9.3373900e+00	   1.6690409e-02	
   4.0000000e-01	   1.0807500e+01	  -3.8811697e-03	
   5.0000000e-01	   1.0004200e+01	   3.6041795e-03	
   6.0000000e-01	   1.2192900e+01	   4.2108050e-02	
   7.0000000e-01	   5.1838900e+00	   9.0640088e-02	
   8.0000000e-01	   8.0995400e+00	   1.2158191e-01	
   9.0000000e-01	   7.8288900e+00	   1.2348757e-01	
   1.0000000e+00	   1.0986700e+01	   9.4777956e-02	
   1.1000000e+00	   1.2215500e+01	   5.4277286e-02	
   1.2000000e+00	   9.6456700e+00	   2.6136347e-03	
   1.3000000e+00	   1.2082400e+01	  -6.4334062e-02	
   1.4000000e+00	   7.1253700e+00	  -1.2541261e-01	
   1.5000000e+00	   1.0067800e+01	  -1.3862957e-01	
   1.6000000e+00	   9.9373200e+00	  -8.9924850e-02	
   1.7000000e+00	   9.7275900e+00	  -1.5411792e-02	
   1.8000000e+00	   1.4644700e+01	   3.6492946e-02	
   1.9000000e+00	   1.1287300e+01	   4.3513771e-02	
   2.0000000e+00	   9.1701100e+00	   1.3072937e-02	
   2.1000000e+00	   1.1621500e+01	  -1.4417893e-02	
   2.2000000e+00	   1.2205000e+01	  -1.1558090e-02	
   2.3000000e+00	   1.1582000e+01	   2.9391067e-02	
   2.4000000e+00	   1.0555300e+01	   8.9102880e-02	
   2.5000000e+00	   8.4255800e+00	   1.2944920e-01	
   2.6000000e+00	   6.3536600e+00	   1.3614659e-01	
   2.7000000e+00	   6.5612200e+00	   1.2554807e-01	
   2.8000000e+00	   1.2213800e+01	   1.2260329e-01	
   2.9000000e+00	   6.3879800e+00	   1.1469881e-01	
   3.0000000e+00	   8.4840400e+00	   7.0524976e-02	
   3.1000000e+00	   5.1734500e+00	  -1.0016131e-02	
   3.2000000e+00	   4.0128400e+00	  -1.0392875e-01	
   3.3000000e+00	   8.2657500e+00	  -1.6557750e-01	
   3.4000000e+00	   5.9170400e+00	  -1.8155408e-01	
   3.5000000e+00	   7.5740600e+00	  -1.8643388e-01	
   3.6000000e+00	   6.8372200e+00	  -2.1978869e-01	
   3.7000000e+00	   1.0153800e+01	  -2.8563318e-01	
   3.8000000e+00	   1.1799400e+01	  -3.4718108e-01	
   3.9000000e+00	   1.0700000e+01	  -3.7236305e-01	
   4.0000000e+00	   1.2304700e+01	  -3.5653245e-01	
   4.1000000e+00	   1.9050500e+01	  -3.1135428e-01	
   4.2000000e+00	   1.4520100e+01	  -2.4851769e-01	
   4.3000000e+00	   1.7278500e+01	  -1.5878457e-01	
   4.4000000e+00	   1.8393600e+01	  -4.2675334e-02	
   4.5000000e+00	   1.7167800e+01	   8.2533701e-02	
   4.6000000e+00	   1.7628000e+01	   2.2019354e-01	
   4.7000000e+00	   1.9830600e+01	   3.6830480e-01	
   4.8000000e+00	   2.0127400e+01	   5.0764473e-01	
   4.9000000e+00	   1.8688200e+01	   6.1339644e-01	
   5.1000000e+00	   2.1023700e+01	   6.8699493e-01	
   5.2000000e+00	   1.9022900e+01	   7.4199739e-01	
   5.3000000e+00	   1.8678800e+01	   7.8920182e-01	
   5.4000000e+00	   1.5672500e+01	   8.3634892e-01	
   5.5000000e+00	   1.8068100e+01	   8.8700530e-01	
   5.6000000e+00	   1.5173400e+01	   9.2470628e-01	
   5.7000000e+00	   1.4023700e+01	   9.4932028e-01	
   5.8000000e+00	   1.7340300e+01	   9.3944718e-01	
   5.9000000e+00	   1.3813500e+01	   8.8474857e-01	
   6.0000000e+00	   1.1304900e+01	   8.0900961e-01	
   6.1000000e+00	   1.2486500e+01	   7.3139944e-01	
   6.2000000e+00	   1.0800000e+01	   6.5929663e-01	
   6.3000000e+00	   1.1422400e+01	   5.9381672e-01	
   6.4000000e+00	   7.1046300e+00	   5.3637966e-01	
   6.5000000e+00	   8.8117300e+00	   4.6973698e-01	
   6.6000000e+00	   9.9934300e+00	   3.8348904e-01	
   6.7000000e+00	   1.0691900e+01	   2.8255133e-01	
   6.8000000e+00	   1.2002400e+01	   1.8855855e-01	
   6.9000000e+00	   6.9570300e+00	   1.0167344e-01	
   7.0000000e+00	   8.6179300e+00	   1.9411502e-02	
   7.1000000e+00	   1.1693100e+01	  -3.6654496e-02	
   7.2000000e+00	   8.4387800e+00	  -5.0054864e-02	
   7.3000000e+00	   6.8559600e+00	  -2.9030560e-02	
   7.4000000e+00	   7.0175000e+00	  -8.5602325e-03	
   7.5000000e+00	   1.0892900e+01	  -1.8747079e-02	
   7.6000000e+00	   1.1932000e+01	  -4.6316024e-02	
   7.7000000e+00	   6.0957700e+00	  -7.1014441e-02	
   7.8000000e+00	   1.1631400e+01	  -9.3310238e-02	
   7.9000000e+00	   1.1983600e+01	  -1.2301315e-01	
   8.0000000e+00	   9.5949900e+00	  -1.4403473e-01	
   8.1000000e+00	   9.9904700e+00	  -1.2330274e-01	
